Date,Area,Category,Phase
1802-01-15,0.724,3,0.362
1802-01-16,0.7919,3,0.396
1802-01-17,0.8598,3,0.4299
1802-01-18,0.9278,4,0.4639
1802-01-19,0.9957,4,0.4979
1802-01-20,0.9364,4,0.5318
1802-01-21,0.8684,5,0.5658
1802-01-22,0.8005,5,0.5998
1802-01-23,0.7326,5,0.6337
1802-01-24,0.6646,5,0.6677
1802-01-25,0.5967,6,0.7017
1802-01-26,0.5288,6,0.7356
1802-01-27,0.4608,7,0.7696
1802-01-28,0.3929,7,0.8036
1802-01-29,0.325,7,0.8375
1802-01-30,0.257,7,0.8715
1802-01-31,0.1891,7,0.9055
1802-02-01,0.1212,0,0.9394
1802-02-02,0.0532,0,0.9734
1802-02-03,0.0147,0,0.0074
1802-02-04,0.0827,0,0.0413
1802-02-05,0.1506,1,0.0753
1802-02-06,0.2186,1,0.1093
1802-02-07,0.2865,1,0.1433
1802-02-08,0.3545,1,0.1773
1802-02-09,0.4225,2,0.2112
1802-02-10,0.4904,2,0.2452
1802-02-11,0.5584,3,0.2792
1802-02-12,0.6263,3,0.3132
1802-02-13,0.6943,3,0.3471
1802-02-14,0.7623,3,0.3811
1802-02-15,0.8302,3,0.4151
1802-02-16,0.8982,4,0.4491
1802-02-17,0.9661,4,0.4831
1802-02-18,0.9659,4,0.517
1802-02-19,0.898,4,0.551
1802-02-20,0.83,5,0.585
1802-02-21,0.762,5,0.619
1802-02-22,0.6941,5,0.653
1802-02-23,0.6261,5,0.6869
1802-02-24,0.5582,6,0.7209
1802-02-25,0.4902,6,0.7549
1802-02-26,0.4222,7,0.7889
1802-02-27,0.3543,7,0.8229
1802-02-28,0.2863,7,0.8568
1802-03-01,0.2184,7,0.8908
1802-03-02,0.1504,7,0.9248
1802-03-03,0.0825,0,0.9588
1802-03-04,0.0145,0,0.9928
1802-03-05,0.0535,0,0.0267
1802-03-06,0.1214,0,0.0607
1802-03-07,0.1894,1,0.0947
1802-03-08,0.2574,1,0.1287
1802-03-09,0.3253,1,0.1627
1802-03-10,0.3933,2,0.1967
1802-03-11,0.4613,2,0.2306
1802-03-12,0.5293,3,0.2646
1802-03-13,0.5972,3,0.2986
1802-03-14,0.6652,3,0.3326
1802-03-15,0.7332,3,0.3666
1802-03-16,0.8011,3,0.4006
1802-03-17,0.8691,3,0.4346
1802-03-18,0.9371,4,0.4685
1802-03-19,0.995,4,0.5025
1802-03-20,0.927,4,0.5365
1802-03-21,0.859,5,0.5705
1802-03-22,0.791,5,0.6045
1802-03-23,0.7231,5,0.6385
1802-03-24,0.6551,5,0.6724
1802-03-25,0.5871,6,0.7064
1802-03-26,0.5192,6,0.7404
1802-03-27,0.4512,7,0.7744
1802-03-28,0.3832,7,0.8084
1802-03-29,0.3153,7,0.8424
1802-03-30,0.2473,7,0.8764
1802-03-31,0.1793,7,0.9103
1802-04-01,0.1114,0,0.9443
1802-04-02,0.0434,0,0.9783
1802-04-03,0.0246,0,0.0123
1802-04-04,0.0925,0,0.0463
1802-04-05,0.1605,1,0.0802
1802-04-06,0.2284,1,0.1142
1802-04-07,0.2964,1,0.1482
1802-04-08,0.3644,1,0.1822
1802-04-09,0.4323,2,0.2162
1802-04-10,0.5003,2,0.2501
1802-04-11,0.5682,3,0.2841
1802-04-12,0.6362,3,0.3181
1802-04-13,0.7041,3,0.3521
1802-04-14,0.7721,3,0.386
1802-04-15,0.84,3,0.42
1802-04-16,0.908,4,0.454
1802-04-17,0.976,4,0.488
1802-04-18,0.9561,4,0.522
1802-04-19,0.8881,4,0.5559
1802-04-20,0.8202,5,0.5899
1802-04-21,0.7522,5,0.6239
1802-04-22,0.6843,5,0.6579
1802-04-23,0.6163,6,0.6918
1802-04-24,0.5484,6,0.7258
1802-04-25,0.4804,6,0.7598
1802-04-26,0.4124,7,0.7938
1802-04-27,0.3445,7,0.8278
1802-04-28,0.2765,7,0.8617
1802-04-29,0.2086,7,0.8957
1802-04-30,0.1406,7,0.9297
1802-05-01,0.0727,0,0.9637
1802-05-02,0.0047,0,0.9976
1802-05-03,0.0632,0,0.0316
1802-05-04,0.1311,1,0.0655
1802-05-05,0.199,1,0.0995
1802-05-06,0.2669,1,0.1334
1802-05-07,0.3347,1,0.1674
1802-05-08,0.4026,2,0.2013
1802-05-09,0.4705,2,0.2353
1802-05-10,0.5384,3,0.2692
1802-05-11,0.6063,3,0.3032
1802-05-12,0.6742,3,0.3371
1802-05-13,0.7421,3,0.371
1802-05-14,0.81,3,0.405
1802-05-15,0.8779,4,0.4389
1802-05-16,0.9458,4,0.4729
1802-05-17,0.9863,4,0.5068
1802-05-18,0.9185,4,0.5408
1802-05-19,0.8506,5,0.5747
1802-05-20,0.7827,5,0.6087
1802-05-21,0.7148,5,0.6426
1802-05-22,0.6469,5,0.6766
1802-05-23,0.579,6,0.7105
1802-05-24,0.5111,6,0.7444
1802-05-25,0.4432,7,0.7784
1802-05-26,0.3753,7,0.8123
1802-05-27,0.3074,7,0.8463
1802-05-28,0.2395,7,0.8802
1802-05-29,0.1717,7,0.9142
1802-05-30,0.1038,0,0.9481
1802-05-31,0.0359,0,0.9821
1802-06-01,0.032,0,0.016
1802-06-02,0.0997,0,0.0499
1802-06-03,0.1675,1,0.0837
1802-06-04,0.2352,1,0.1176
1802-06-05,0.303,1,0.1515
1802-06-06,0.3708,1,0.1854
1802-06-07,0.4385,2,0.2193
1802-06-08,0.5063,2,0.2531
1802-06-09,0.5741,3,0.287
1802-06-10,0.6418,3,0.3209
1802-06-11,0.7096,3,0.3548
1802-06-12,0.7774,3,0.3887
1802-06-13,0.8451,3,0.4226
1802-06-14,0.9129,4,0.4564
1802-06-15,0.9806,4,0.4903
1802-06-16,0.9516,4,0.5242
1802-06-17,0.8838,4,0.5581
1802-06-18,0.8161,5,0.592
1802-06-19,0.7483,5,0.6258
1802-06-20,0.6805,5,0.6597
1802-06-21,0.6128,6,0.6936
1802-06-22,0.545,6,0.7275
1802-06-23,0.4773,6,0.7614
1802-06-24,0.4095,7,0.7953
1802-06-25,0.3417,7,0.8291
1802-06-26,0.274,7,0.863
1802-06-27,0.2062,7,0.8969
1802-06-28,0.1384,7,0.9308
1802-06-29,0.0707,0,0.9647
1802-06-30,0.0029,0,0.9985
1802-07-01,0.0647,0,0.0323
1802-07-02,0.1323,1,0.0661
1802-07-03,0.1999,1,0.0999
1802-07-04,0.2675,1,0.1337
1802-07-05,0.3351,1,0.1675
1802-07-06,0.4026,2,0.2013
1802-07-07,0.4702,2,0.2351
1802-07-08,0.5378,3,0.2689
1802-07-09,0.6054,3,0.3027
1802-07-10,0.673,3,0.3365
1802-07-11,0.7406,3,0.3703
1802-07-12,0.8082,3,0.4041
1802-07-13,0.8758,4,0.4379
1802-07-14,0.9434,4,0.4717
1802-07-15,0.989,4,0.5055
1802-07-16,0.9215,4,0.5393
1802-07-17,0.8539,5,0.5731
1802-07-18,0.7863,5,0.6069
1802-07-19,0.7187,5,0.6407
1802-07-20,0.6511,5,0.6745
1802-07-21,0.5835,6,0.7083
1802-07-22,0.5159,6,0.742
1802-07-23,0.4483,7,0.7758
1802-07-24,0.3807,7,0.8096
1802-07-25,0.3131,7,0.8434
1802-07-26,0.2455,7,0.8772
1802-07-27,0.178,7,0.911
1802-07-28,0.1104,0,0.9448
1802-07-29,0.0428,0,0.9786
1802-07-30,0.0248,0,0.0124
1802-07-31,0.0922,0,0.0461
1802-08-01,0.1596,1,0.0798
1802-08-02,0.227,1,0.1135
1802-08-03,0.2945,1,0.1472
1802-08-04,0.3619,1,0.181
1802-08-05,0.4293,2,0.2147
1802-08-06,0.4968,2,0.2484
1802-08-07,0.5642,3,0.2821
1802-08-08,0.6316,3,0.3158
1802-08-09,0.6991,3,0.3495
1802-08-10,0.7665,3,0.3832
1802-08-11,0.8339,3,0.417
1802-08-12,0.9013,4,0.4507
1802-08-13,0.9688,4,0.4844
1802-08-14,0.9638,4,0.5181
1802-08-15,0.8964,4,0.5518
1802-08-16,0.8289,5,0.5855
1802-08-17,0.7615,5,0.6192
1802-08-18,0.6941,5,0.653
1802-08-19,0.6267,5,0.6867
1802-08-20,0.5592,6,0.7204
1802-08-21,0.4918,6,0.7541
1802-08-22,0.4244,7,0.7878
1802-08-23,0.3569,7,0.8215
1802-08-24,0.2895,7,0.8552
1802-08-25,0.2221,7,0.889
1802-08-26,0.1547,7,0.9227
1802-08-27,0.0872,0,0.9564
1802-08-28,0.0198,0,0.9901
1802-08-29,0.0476,0,0.0238
1802-08-30,0.1149,0,0.0575
1802-08-31,0.1823,1,0.0911
1802-09-01,0.2496,1,0.1248
1802-09-02,0.3169,1,0.1585
1802-09-03,0.3843,2,0.1921
1802-09-04,0.4516,2,0.2258
1802-09-05,0.519,2,0.2595
1802-09-06,0.5863,3,0.2932
1802-09-07,0.6537,3,0.3268
1802-09-08,0.721,3,0.3605
1802-09-09,0.7884,3,0.3942
1802-09-10,0.8557,3,0.4278
1802-09-11,0.923,4,0.4615
1802-09-12,0.9904,4,0.4952
1802-09-13,0.9423,4,0.5289
1802-09-14,0.8749,5,0.5625
1802-09-15,0.8076,5,0.5962
1802-09-16,0.7402,5,0.6299
1802-09-17,0.6729,5,0.6636
1802-09-18,0.6056,6,0.6972
1802-09-19,0.5382,6,0.7309
1802-09-20,0.4709,7,0.7646
1802-09-21,0.4035,7,0.7982
1802-09-22,0.3362,7,0.8319
1802-09-23,0.2688,7,0.8656
1802-09-24,0.2015,7,0.8993
1802-09-25,0.1341,7,0.9329
1802-09-26,0.0668,0,0.9666
1802-09-27,0.0005,0,0.0003
1802-09-28,0.0679,0,0.034
1802-09-29,0.1353,1,0.0676
1802-09-30,0.2026,1,0.1013
1802-10-01,0.27,1,0.135
1802-10-02,0.3374,1,0.1687
1802-10-03,0.4047,2,0.2024
1802-10-04,0.4721,2,0.2361
1802-10-05,0.5395,3,0.2697
1802-10-06,0.6068,3,0.3034
1802-10-07,0.6742,3,0.3371
1802-10-08,0.7416,3,0.3708
1802-10-09,0.8089,3,0.4045
1802-10-10,0.8763,4,0.4382
1802-10-11,0.9437,4,0.4718
1802-10-12,0.989,4,0.5055
1802-10-13,0.9216,4,0.5392
1802-10-14,0.8542,5,0.5729
1802-10-15,0.7869,5,0.6066
1802-10-16,0.7195,5,0.6403
1802-10-17,0.6521,5,0.6739
1802-10-18,0.5848,6,0.7076
1802-10-19,0.5174,6,0.7413
1802-10-20,0.45,7,0.775
1802-10-21,0.3827,7,0.8087
1802-10-22,0.3153,7,0.8423
1802-10-23,0.2479,7,0.876
1802-10-24,0.1806,7,0.9097
1802-10-25,0.1132,0,0.9434
1802-10-26,0.0458,0,0.9771
1802-10-27,0.0216,0,0.0108
1802-10-28,0.089,0,0.0445
1802-10-29,0.1565,1,0.0783
1802-10-30,0.224,1,0.112
1802-10-31,0.2915,1,0.1457
1802-11-01,0.3589,1,0.1795
1802-11-02,0.4264,2,0.2132
1802-11-03,0.4939,2,0.2469
1802-11-04,0.5613,3,0.2807
1802-11-05,0.6288,3,0.3144
1802-11-06,0.6963,3,0.3481
1802-11-07,0.7638,3,0.3819
1802-11-08,0.8312,3,0.4156
1802-11-09,0.8987,4,0.4494
1802-11-10,0.9662,4,0.4831
1802-11-11,0.9663,4,0.5168
1802-11-12,0.8989,4,0.5506
1802-11-13,0.8314,5,0.5843
1802-11-14,0.7639,5,0.618
1802-11-15,0.6965,5,0.6518
1802-11-16,0.629,5,0.6855
1802-11-17,0.5615,6,0.7192
1802-11-18,0.494,6,0.753
1802-11-19,0.4266,7,0.7867
1802-11-20,0.3591,7,0.8205
1802-11-21,0.2916,7,0.8542
1802-11-22,0.2241,7,0.8879
1802-11-23,0.1567,7,0.9217
1802-11-24,0.0892,0,0.9554
1802-11-25,0.0217,0,0.9891
1802-11-26,0.0458,0,0.0229
1802-11-27,0.1135,0,0.0567
1802-11-28,0.1811,1,0.0905
1802-11-29,0.2487,1,0.1243
1802-11-30,0.3163,1,0.1581
1802-12-01,0.3839,2,0.1919
1802-12-02,0.4515,2,0.2258
1802-12-03,0.5191,2,0.2596
1802-12-04,0.5867,3,0.2934
1802-12-05,0.6543,3,0.3272
1802-12-06,0.7219,3,0.361
1802-12-07,0.7896,3,0.3948
1802-12-08,0.8572,3,0.4286
1802-12-09,0.9248,4,0.4624
1802-12-10,0.9924,4,0.4962
1802-12-11,0.94,4,0.53
1802-12-12,0.8724,5,0.5638
1802-12-13,0.8048,5,0.5976
1802-12-14,0.7372,5,0.6314
1802-12-15,0.6696,5,0.6652
1802-12-16,0.6019,6,0.699
1802-12-17,0.5343,6,0.7328
1802-12-18,0.4667,7,0.7666
1802-12-19,0.3991,7,0.8004
1802-12-20,0.3315,7,0.8342
1802-12-21,0.2639,7,0.8681
1802-12-22,0.1963,7,0.9019
1802-12-23,0.1287,7,0.9357
1802-12-24,0.0611,0,0.9695
1802-12-25,0.0066,0,0.0033
1802-12-26,0.0743,0,0.0372
1802-12-27,0.1421,1,0.071
1802-12-28,0.2098,1,0.1049
1802-12-29,0.2775,1,0.1388
1802-12-30,0.3453,1,0.1726
1802-12-31,0.413,2,0.2065
1803-01-01,0.4808,2,0.2404
1803-01-02,0.5485,3,0.2743
1803-01-03,0.6163,3,0.3081
1803-01-04,0.684,3,0.342
1803-01-05,0.7518,3,0.3759
1803-01-06,0.8195,3,0.4098
1803-01-07,0.8873,4,0.4436
1803-01-08,0.955,4,0.4775
1803-01-09,0.9772,4,0.5114
1803-01-10,0.9095,4,0.5453
1803-01-11,0.8417,5,0.5791
1803-01-12,0.774,5,0.613
1803-01-13,0.7062,5,0.6469
1803-01-14,0.6385,5,0.6808
1803-01-15,0.5708,6,0.7146
1803-01-16,0.503,6,0.7485
1803-01-17,0.4353,7,0.7824
1803-01-18,0.3675,7,0.8162
1803-01-19,0.2998,7,0.8501
1803-01-20,0.232,7,0.884
1803-01-21,0.1643,7,0.9179
1803-01-22,0.0965,0,0.9517
1803-01-23,0.0288,0,0.9856
1803-01-24,0.039,0,0.0195
1803-01-25,0.1069,0,0.0535
1803-01-26,0.1748,1,0.0874
1803-01-27,0.2427,1,0.1213
1803-01-28,0.3106,1,0.1553
1803-01-29,0.3785,2,0.1892
1803-01-30,0.4463,2,0.2232
1803-01-31,0.5142,2,0.2571
1803-02-01,0.5821,3,0.2911
1803-02-02,0.65,3,0.325
1803-02-03,0.7179,3,0.3589
1803-02-04,0.7857,3,0.3929
1803-02-05,0.8536,3,0.4268
1803-02-06,0.9215,4,0.4608
1803-02-07,0.9894,4,0.4947
1803-02-08,0.9427,4,0.5286
1803-02-09,0.8748,5,0.5626
1803-02-10,0.807,5,0.5965
1803-02-11,0.7391,5,0.6305
1803-02-12,0.6712,5,0.6644
1803-02-13,0.6033,6,0.6983
1803-02-14,0.5354,6,0.7323
1803-02-15,0.4676,7,0.7662
1803-02-16,0.3997,7,0.8002
1803-02-17,0.3318,7,0.8341
1803-02-18,0.2639,7,0.868
1803-02-19,0.196,7,0.902
1803-02-20,0.1281,7,0.9359
1803-02-21,0.0603,0,0.9699
1803-02-22,0.0076,0,0.0038
1803-02-23,0.0756,0,0.0378
1803-02-24,0.1437,1,0.0718
1803-02-25,0.2117,1,0.1058
1803-02-26,0.2797,1,0.1398
1803-02-27,0.3477,1,0.1739
1803-02-28,0.4157,2,0.2079
1803-03-01,0.4837,2,0.2419
1803-03-02,0.5517,3,0.2759
1803-03-03,0.6198,3,0.3099
1803-03-04,0.6878,3,0.3439
1803-03-05,0.7558,3,0.3779
1803-03-06,0.8238,3,0.4119
1803-03-07,0.8918,4,0.4459
1803-03-08,0.9598,4,0.4799
1803-03-09,0.9722,4,0.5139
1803-03-10,0.9041,4,0.5479
1803-03-11,0.8361,5,0.5819
1803-03-12,0.7681,5,0.6159
1803-03-13,0.7001,5,0.65
1803-03-14,0.6321,5,0.684
1803-03-15,0.5641,6,0.718
1803-03-16,0.4961,6,0.752
1803-03-17,0.428,7,0.786
1803-03-18,0.36,7,0.82
1803-03-19,0.292,7,0.854
1803-03-20,0.224,7,0.888
1803-03-21,0.156,7,0.922
1803-03-22,0.088,0,0.956
1803-03-23,0.02,0,0.99
1803-03-24,0.0481,0,0.0241
1803-03-25,0.1163,0,0.0581
1803-03-26,0.1844,1,0.0922
1803-03-27,0.2525,1,0.1263
1803-03-28,0.3206,1,0.1603
1803-03-29,0.3887,2,0.1944
1803-03-30,0.4569,2,0.2284
1803-03-31,0.525,2,0.2625
1803-04-01,0.5931,3,0.2966
1803-04-02,0.6612,3,0.3306
1803-04-03,0.7294,3,0.3647
1803-04-04,0.7975,3,0.3987
1803-04-05,0.8656,3,0.4328
1803-04-06,0.9337,4,0.4669
1803-04-07,0.9982,4,0.5009
1803-04-08,0.93,4,0.535
1803-04-09,0.8619,5,0.569
1803-04-10,0.7938,5,0.6031
1803-04-11,0.7257,5,0.6372
1803-04-12,0.6576,5,0.6712
1803-04-13,0.5894,6,0.7053
1803-04-14,0.5213,6,0.7393
1803-04-15,0.4532,7,0.7734
1803-04-16,0.3851,7,0.8075
1803-04-17,0.317,7,0.8415
1803-04-18,0.2488,7,0.8756
1803-04-19,0.1807,7,0.9096
1803-04-20,0.1126,0,0.9437
1803-04-21,0.0445,0,0.9778
1803-04-22,0.0237,0,0.0118
1803-04-23,0.0918,0,0.0459
1803-04-24,0.16,1,0.08
1803-04-25,0.2281,1,0.1141
1803-04-26,0.2963,1,0.1482
1803-04-27,0.3645,1,0.1822
1803-04-28,0.4326,2,0.2163
1803-04-29,0.5008,2,0.2504
1803-04-30,0.5689,3,0.2845
1803-05-01,0.6371,3,0.3186
1803-05-02,0.7053,3,0.3526
1803-05-03,0.7734,3,0.3867
1803-05-04,0.8416,3,0.4208
1803-05-05,0.9097,4,0.4549
1803-05-06,0.9779,4,0.4889
1803-05-07,0.9539,4,0.523
1803-05-08,0.8858,4,0.5571
1803-05-09,0.8176,5,0.5912
1803-05-10,0.7495,5,0.6253
1803-05-11,0.6813,5,0.6593
1803-05-12,0.6131,6,0.6934
1803-05-13,0.545,6,0.7275
1803-05-14,0.4768,6,0.7616
1803-05-15,0.4087,7,0.7957
1803-05-16,0.3405,7,0.8297
1803-05-17,0.2723,7,0.8638
1803-05-18,0.2042,7,0.8979
1803-05-19,0.136,7,0.932
1803-05-20,0.0679,0,0.9661
1803-05-21,0.0003,0,0.0001
1803-05-22,0.0684,0,0.0342
1803-05-23,0.1365,1,0.0682
1803-05-24,0.2046,1,0.1023
1803-05-25,0.2727,1,0.1363
1803-05-26,0.3408,1,0.1704
1803-05-27,0.4089,2,0.2044
1803-05-28,0.477,2,0.2385
1803-05-29,0.5451,3,0.2725
1803-05-30,0.6132,3,0.3066
1803-05-31,0.6812,3,0.3406
1803-06-01,0.7493,3,0.3747
1803-06-02,0.8174,3,0.4087
1803-06-03,0.8855,4,0.4428
1803-06-04,0.9536,4,0.4768
1803-06-05,0.9783,4,0.5109
1803-06-06,0.9102,4,0.5449
1803-06-07,0.8421,5,0.579
1803-06-08,0.774,5,0.613
1803-06-09,0.7059,5,0.6471
1803-06-10,0.6378,5,0.6811
1803-06-11,0.5697,6,0.7152
1803-06-12,0.5016,6,0.7492
1803-06-13,0.4335,7,0.7833
1803-06-14,0.3654,7,0.8173
1803-06-15,0.2973,7,0.8513
1803-06-16,0.2292,7,0.8854
1803-06-17,0.1611,7,0.9194
1803-06-18,0.093,0,0.9535
1803-06-19,0.0249,0,0.9875
1803-06-20,0.0431,0,0.0215
1803-06-21,0.111,0,0.0555
1803-06-22,0.1789,1,0.0895
1803-06-23,0.2469,1,0.1234
1803-06-24,0.3148,1,0.1574
1803-06-25,0.3827,2,0.1914
1803-06-26,0.4507,2,0.2253
1803-06-27,0.5186,2,0.2593
1803-06-28,0.5865,3,0.2933
1803-06-29,0.6544,3,0.3272
1803-06-30,0.7224,3,0.3612
1803-07-01,0.7903,3,0.3952
1803-07-02,0.8582,3,0.4291
1803-07-03,0.9262,4,0.4631
1803-07-04,0.9941,4,0.497
1803-07-05,0.938,4,0.531
1803-07-06,0.87,5,0.565
1803-07-07,0.8021,5,0.5989
1803-07-08,0.7342,5,0.6329
1803-07-09,0.6663,5,0.6669
1803-07-10,0.5983,6,0.7008
1803-07-11,0.5304,6,0.7348
1803-07-12,0.4625,7,0.7688
1803-07-13,0.3945,7,0.8027
1803-07-14,0.3266,7,0.8367
1803-07-15,0.2587,7,0.8707
1803-07-16,0.1907,7,0.9046
1803-07-17,0.1228,0,0.9386
1803-07-18,0.0549,0,0.9726
1803-07-19,0.013,0,0.0065
1803-07-20,0.0807,0,0.0404
1803-07-21,0.1484,1,0.0742
1803-07-22,0.2161,1,0.1081
1803-07-23,0.2838,1,0.1419
1803-07-24,0.3515,1,0.1757
1803-07-25,0.4192,2,0.2096
1803-07-26,0.4869,2,0.2434
1803-07-27,0.5546,3,0.2773
1803-07-28,0.6223,3,0.3111
1803-07-29,0.69,3,0.345
1803-07-30,0.7577,3,0.3788
1803-07-31,0.8254,3,0.4127
1803-08-01,0.8931,4,0.4465
1803-08-02,0.9608,4,0.4804
1803-08-03,0.9715,4,0.5142
1803-08-04,0.9038,4,0.5481
1803-08-05,0.8361,5,0.5819
1803-08-06,0.7684,5,0.6158
1803-08-07,0.7007,5,0.6496
1803-08-08,0.633,5,0.6835
1803-08-09,0.5653,6,0.7173
1803-08-10,0.4976,6,0.7512
1803-08-11,0.4299,7,0.785
1803-08-12,0.3622,7,0.8189
1803-08-13,0.2945,7,0.8527
1803-08-14,0.2268,7,0.8866
1803-08-15,0.1591,7,0.9204
1803-08-16,0.0914,0,0.9543
1803-08-17,0.0237,0,0.9881
1803-08-18,0.0438,0,0.0219
1803-08-19,0.1113,0,0.0556
1803-08-20,0.1787,1,0.0894
1803-08-21,0.2462,1,0.1231
1803-08-22,0.3137,1,0.1568
1803-08-23,0.3811,2,0.1906
1803-08-24,0.4486,2,0.2243
1803-08-25,0.5161,2,0.258
1803-08-26,0.5835,3,0.2918
1803-08-27,0.651,3,0.3255
1803-08-28,0.7185,3,0.3592
1803-08-29,0.7859,3,0.393
1803-08-30,0.8534,3,0.4267
1803-08-31,0.9209,4,0.4604
1803-09-01,0.9883,4,0.4942
1803-09-02,0.9442,4,0.5279
1803-09-03,0.8767,4,0.5616
1803-09-04,0.8093,5,0.5954
1803-09-05,0.7418,5,0.6291
1803-09-06,0.6743,5,0.6628
1803-09-07,0.6069,6,0.6966
1803-09-08,0.5394,6,0.7303
1803-09-09,0.472,7,0.764
1803-09-10,0.4045,7,0.7978
1803-09-11,0.337,7,0.8315
1803-09-12,0.2696,7,0.8652
1803-09-13,0.2021,7,0.899
1803-09-14,0.1346,7,0.9327
1803-09-15,0.0672,0,0.9664
1803-09-16,0.0003,0,0.0002
1803-09-17,0.0676,0,0.0338
1803-09-18,0.1349,1,0.0674
1803-09-19,0.2022,1,0.1011
1803-09-20,0.2695,1,0.1347
1803-09-21,0.3368,1,0.1684
1803-09-22,0.4041,2,0.202
1803-09-23,0.4714,2,0.2357
1803-09-24,0.5387,3,0.2693
1803-09-25,0.606,3,0.303
1803-09-26,0.6733,3,0.3366
1803-09-27,0.7406,3,0.3703
1803-09-28,0.8078,3,0.4039
1803-09-29,0.8751,4,0.4376
1803-09-30,0.9424,4,0.4712
1803-10-01,0.9903,4,0.5049
1803-10-02,0.923,4,0.5385
1803-10-03,0.8557,5,0.5722
1803-10-04,0.7884,5,0.6058
1803-10-05,0.7211,5,0.6395
1803-10-06,0.6538,5,0.6731
1803-10-07,0.5865,6,0.7068
1803-10-08,0.5192,6,0.7404
1803-10-09,0.4519,7,0.774
1803-10-10,0.3846,7,0.8077
1803-10-11,0.3173,7,0.8413
1803-10-12,0.25,7,0.875
1803-10-13,0.1827,7,0.9086
1803-10-14,0.1154,0,0.9423
1803-10-15,0.0481,0,0.9759
1803-10-16,0.0191,0,0.0096
1803-10-17,0.0864,0,0.0432
1803-10-18,0.1536,1,0.0768
1803-10-19,0.2208,1,0.1104
1803-10-20,0.288,1,0.144
1803-10-21,0.3553,1,0.1776
1803-10-22,0.4225,2,0.2112
1803-10-23,0.4897,2,0.2449
1803-10-24,0.5569,3,0.2785
1803-10-25,0.6242,3,0.3121
1803-10-26,0.6914,3,0.3457
1803-10-27,0.7586,3,0.3793
1803-10-28,0.8258,3,0.4129
1803-10-29,0.8931,4,0.4465
1803-10-30,0.9603,4,0.4801
1803-10-31,0.9725,4,0.5138
1803-11-01,0.9053,4,0.5474
1803-11-02,0.838,5,0.581
1803-11-03,0.7708,5,0.6146
1803-11-04,0.7036,5,0.6482
1803-11-05,0.6364,5,0.6818
1803-11-06,0.5691,6,0.7154
1803-11-07,0.5019,6,0.749
1803-11-08,0.4347,7,0.7827
1803-11-09,0.3675,7,0.8163
1803-11-10,0.3003,7,0.8499
1803-11-11,0.233,7,0.8835
1803-11-12,0.1658,7,0.9171
1803-11-13,0.0986,0,0.9507
1803-11-14,0.0314,0,0.9843
1803-11-15,0.0359,0,0.0179
1803-11-16,0.1031,0,0.0516
1803-11-17,0.1704,1,0.0852
1803-11-18,0.2377,1,0.1188
1803-11-19,0.3049,1,0.1525
1803-11-20,0.3722,1,0.1861
1803-11-21,0.4394,2,0.2197
1803-11-22,0.5067,2,0.2533
1803-11-23,0.5739,3,0.287
1803-11-24,0.6412,3,0.3206
1803-11-25,0.7085,3,0.3542
1803-11-26,0.7757,3,0.3879
1803-11-27,0.843,3,0.4215
1803-11-28,0.9102,4,0.4551
1803-11-29,0.9775,4,0.4887
1803-11-30,0.9553,4,0.5224
1803-12-01,0.888,4,0.556
1803-12-02,0.8207,5,0.5896
1803-12-03,0.7535,5,0.6233
1803-12-04,0.6862,5,0.6569
1803-12-05,0.619,6,0.6905
1803-12-06,0.5517,6,0.7241
1803-12-07,0.4845,6,0.7578
1803-12-08,0.4172,7,0.7914
1803-12-09,0.3499,7,0.825
1803-12-10,0.2827,7,0.8587
1803-12-11,0.2154,7,0.8923
1803-12-12,0.1482,7,0.9259
1803-12-13,0.0809,0,0.9595
1803-12-14,0.0137,0,0.9932
1803-12-15,0.0537,0,0.0269
1803-12-16,0.1211,0,0.0605
1803-12-17,0.1885,1,0.0942
1803-12-18,0.2559,1,0.1279
1803-12-19,0.3232,1,0.1616
1803-12-20,0.3906,2,0.1953
1803-12-21,0.458,2,0.229
1803-12-22,0.5254,3,0.2627
1803-12-23,0.5928,3,0.2964
1803-12-24,0.6602,3,0.3301
1803-12-25,0.7275,3,0.3638
1803-12-26,0.7949,3,0.3975
1803-12-27,0.8623,3,0.4312
1803-12-28,0.9297,4,0.4648
1803-12-29,0.9971,4,0.4985
1803-12-30,0.9355,4,0.5322
1803-12-31,0.8682,5,0.5659
1804-01-01,0.8008,5,0.5996
1804-01-02,0.7334,5,0.6333
1804-01-03,0.666,5,0.667
1804-01-04,0.5986,6,0.7007
1804-01-05,0.5312,6,0.7344
1804-01-06,0.4639,7,0.7681
1804-01-07,0.3965,7,0.8018
1804-01-08,0.3291,7,0.8355
1804-01-09,0.2617,7,0.8691
1804-01-10,0.1943,7,0.9028
1804-01-11,0.1269,7,0.9365
1804-01-12,0.0595,0,0.9702
1804-01-13,0.0079,0,0.0039
1804-01-14,0.0754,0,0.0377
1804-01-15,0.143,1,0.0715
1804-01-16,0.2106,1,0.1053
1804-01-17,0.2782,1,0.1391
1804-01-18,0.3458,1,0.1729
1804-01-19,0.4134,2,0.2067
1804-01-20,0.481,2,0.2405
1804-01-21,0.5486,3,0.2743
1804-01-22,0.6161,3,0.3081
1804-01-23,0.6837,3,0.3419
1804-01-24,0.7513,3,0.3757
1804-01-25,0.8189,3,0.4095
1804-01-26,0.8865,4,0.4433
1804-01-27,0.9541,4,0.477
1804-01-28,0.9783,4,0.5108
